대출일자,대출기한,대출유형,반납일자,연체일수,소속,신분,변동,학년,등록번호,서명,저자,출판사,청구기호
2024-02-08 12:54:26,2024-02-23,일반,2024-04-23 10:18:53,0,입학학생처(학생),직원,재직(학),,EM088757,"(손오공의 한자 대탐험) 마법천자문 .55,분명하게 정해라! 결정",유대영 :글,아울북,CM711.47그239ㅁv.55
2024-02-08 12:54:27,2024-02-23,일반,2024-04-23 10:18:53,0,입학학생처(학생),직원,재직(학),,EM088762,"(손오공의 한자 대탐험) 마법천자문 .60,마음과 힘을 한곳으로! 단결(團結)",유대영,"북이십일아울북,",CM711.47그239ㅁv.60
2024-02-08 12:54:27,2024-02-23,일반,2024-04-23 10:18:50,0,입학학생처(학생),직원,재직(학),,EM088755,"(손오공의 한자 대탐험) 마법천자문 .53,결정을 내리다! 결단할 결 ",홍거북,아울북 :,CM711.47그239ㅁv.53
2024-02-08 12:54:28,2024-02-23,일반,2024-04-23 10:18:50,0,입학학생처(학생),직원,재직(학),,EM088754,"(손오공의 한자 대탐험) 마법천자문 .52,불러 모아라! 모을 모 ",유대영,"북이십일 아울북 ,",CM711.47그239ㅁv.52
2024-02-08 12:54:29,2024-02-23,일반,2024-04-23 10:18:55,0,입학학생처(학생),직원,재직(학),,EM088753,"(손오공의 한자 대탐험) 마법천자문 .51,찬란하게 빛나라! 빛날 휘 ",유대영,"북이십일 아울북 ,",CM711.47그239ㅁv.51
2024-02-08 12:59:56,2024-02-15,일반,2024-02-19 13:29:46,4,전기전자공학과,학생,퇴직(졸업),,EM076875,사서함 110호의 우편물  ,이도우.,"랜덤하우스,", 813.6이225ᄉc.2
2024-02-08 13:10:03,2024-02-23,일반,2024-02-19 09:42:46,0,보건실,직원,퇴직(졸업),,EM088752,비긴 어게인 ,"액튼, 헬리","모모,", 843액838ㅂ
2024-02-13 11:10:52,2024-02-20,일반,2024-02-20 13:38:43,0,스마트소프트웨어학과,학생,퇴직(졸업),,EM087962,파이썬 웹 프로그래밍 :Django(장고)로 배우는 쉽고 빠른 웹 개발 .기초편 ,김석훈,"한빛미디어,", 005.118김53ㅍ
2024-02-13 13:17:25,2024-02-20,일반,2024-02-19 15:55:39,0,전기전자공학과,학생,퇴직(졸업),,EM080146,"(민음)세계문학전집  .61,이방인","카뮈, 알베르","민음사,", 808민68ᄉv.266
2024-02-13 15:21:54,2024-02-20,일반,2024-02-27 16:48:48,0,스마트전기전자공학과,학생,재직(학),,EM087025,(Win-Q) 위험물산업기사:필기 ,이덕수,"시대고시기획,", 530.98077이223ㅇ
2024-02-14 13:12:08,2024-02-29,일반,2024-02-26 09:48:52,0,산학융복합교육센터,직원,퇴직(졸업),,EM088249,꿀벌의 예언 .2,베르나르 베르베르,"열린책들,", 863베238ㄲv.2
2024-02-14 13:12:08,2024-02-29,일반,2024-02-26 09:48:52,0,산학융복합교육센터,직원,퇴직(졸업),,EM088575,이토록 멋진 인생이라니:모리가 화요일에 미처 다하지 못한 마지막 이야기 ,"슈워츠, 모리","나무옆의자,", 199.1슈67ㅇKㄱ
2024-02-15 10:41:17,2024-02-22,일반,2024-02-20 16:57:12,0,스마트전기전자공학과,학생,재직(학),,EM087717,자연어처리 바이블:핵심이론 응용시스템 딥러닝 ,임희석,Human Science:, 004.73임98ㅈ
2024-02-15 10:41:18,2024-02-22,일반,2024-02-20 16:57:12,0,스마트전기전자공학과,학생,재직(학),,EM084348,"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로 ","라시카, 세바스찬","길벗,", 005.133라59ㅁKㅂ
2024-02-15 12:50:25,2024-02-22,일반,2024-02-19 15:47:51,0,스마트소프트웨어학과,학생,휴직(학),,EM086965,기분이 태도가 되지 않으려면 ,나겨울,"떠오름,", 181.71나14ㄱ
2024-02-15 14:15:18,2024-02-22,일반,2024-02-19 09:04:20,-3,스마트전기전자공학과,학생,재직(학),,EM087178,(C언어로 쉽게 풀어쓴)자료구조 ,천인국,"생능,", 005.73천69ㅈ
2024-02-15 14:15:19,2024-02-22,일반,2024-02-19 09:04:21,-3,스마트전기전자공학과,학생,재직(학),,EM084602,전자회로 ,"토마스, L. 플로이드","퍼스트북,", 569.3토31ㅈKㅈ
2024-02-15 15:15:38,2024-02-22,일반,2024-02-15 15:20:02,0,전기전자공학과,학생,퇴직(졸업),,EM088543,가장 쉬운 독학 노션 첫걸음 ,원정민,"동양북스,", 005.58원73ㄱ
2024-02-16 16:46:27,2024-03-04,일반,2024-03-04 08:59:37,-1,사무처,직원,재직(학),,EM085336,시를 잊은 그대에게:공대생의 가슴을 울림 시 강의 ,정재찬,"휴머니스트,", 811.6209정72ㅅ2
2024-02-16 17:32:03,2024-02-26,일반,2024-02-26 09:51:50,0,도서관,사회교육생,퇴사,,EM088591,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다 ,송민섭,"21세기북스,", 327.856송39ㄴ
2024-02-19 13:55:06,2024-04-19,일반,2024-05-23 17:46:08,0,산학협력단,교원(전임),재직(학),,EM070264,돈키호테  ,"세르반테스, 미겔 데","누멘,", 873세238ㄷKㅈ
2024-02-19 13:55:07,2024-04-19,일반,2024-03-05 15:28:35,0,산학협력단,교원(전임),재직(학),,EM017046, 장미의 이름 /   하.," 에코, 움베르토"," 열린책들 , ",  813.6  E17ㅈKㅇ 하 
2024-02-19 13:55:07,2024-04-19,일반,2024-03-05 15:28:35,0,산학협력단,교원(전임),재직(학),,EM023689, 장미의 이름 /   상.," 에코, 움베르토"," 열린책들 , ",  813.6  E17ㅈKㅇ 상  2 
2024-02-19 13:55:23,2024-04-19,일반,2024-03-18 13:25:36,0,산학협력단,교원(전임),재직(학),,EM075224,레 미제라블  2,"위고, 빅토르","민음사,", 863위15ㄹKㅈv.2
2024-02-19 13:55:23,2024-04-19,일반,2024-03-18 13:25:36,0,산학협력단,교원(전임),재직(학),,EM075223,레 미제라블  1,"위고, 빅토르","민음사,", 863위15ㄹKㅈv.1
2024-02-19 14:00:56,2024-03-05,일반,2024-04-07,33,기계공학과,조교,퇴직(졸업),,EM082645,싸울 때마다 투명해진다 :은유 산문집  ,"은유,","서해문집,", 814.7은67ㅆ
2024-02-19 14:00:56,2024-03-05,일반,2024-04-07,33,기계공학과,조교,퇴직(졸업),,EM082849,"엄마의 독서 :현재진행형, 엄마의 자리를 묻다  ",정아은,"한겨레출판,", 029.85정61ㅇ
2024-02-19 16:11:33,2024-02-26,일반,2024-03-04 13:23:29,0,전기전자공학과,학생,재직(학),,EM088390,2024 전기기능사 필기 ,검정연구회,"동일,", 560.77검73이c.2
2024-02-19 16:11:33,2024-02-26,일반,2024-03-04 13:23:27,0,전기전자공학과,학생,재직(학),,EM088278,(Win-Q) 위험물 기능사 :실기  ,이덕수,SD에듀 :, 530.98077이223ㅇ
2024-02-20 16:51:08,2024-03-06,일반,2024-03-07 09:03:30,0,입학학생처(입학),직원,재직(학),,EM088256,"도둑맞은 집중력:집중력 위기의 시대, 삶의 주도권을 되찾는 법 ","하리, 요한","어크로스,", 181.27하239ㄷ
2024-02-20 17:09:00,2024-02-27,일반,2024-02-28 13:47:33,1,스마트전기전자공학과,학생,재직(학),,EM084348,"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로 ","라시카, 세바스찬","길벗,", 005.133라59ㅁKㅂ
2024-02-20 17:09:00,2024-02-27,일반,2024-02-28 13:47:31,1,스마트전기전자공학과,학생,재직(학),,EM087176,전기기기 ,한양대학교.,"홍릉과학,", 562한62ㅈ
2024-02-20 17:49:01,2024-02-27,일반,2024-03-18 16:38:08,20,스마트전기전자공학과,학생,재직(학),,EM084908,슬램덩크 완전판 .23,이노우에 타케히코,"대원씨아이,",CM833.6이215ㅅKㄷ23v.23
2024-02-20 17:49:02,2024-02-27,일반,2024-03-18 16:38:10,20,스마트전기전자공학과,학생,재직(학),,EM084907,슬램덩크 완전판 .22,이노우에 타케히코,"대원씨아이,",CM833.6이215ㅅKㄷ22v.22
2024-02-20 17:49:02,2024-02-27,일반,2024-03-18 16:38:12,20,스마트전기전자공학과,학생,재직(학),,EM084909,슬램덩크 완전판 .24,이노우에 타케히코,"대원씨아이,",CM833.6이215ㅅKㄷ24v.24
2024-02-20 17:49:18,2024-02-27,일반,2024-02-21 09:05:35,0,스마트전기전자공학과,학생,재직(학),,EM084906,슬램덩크 완전판 .21,이노우에 타케히코,"대원씨아이,",CM833.6이215ㅅKㄷ21v.21
2024-02-21 10:05:27,2024-04-22,일반,2024-03-08 14:02:05,0,산학협력단,교원(전임),재직(학),,EM087656,아버지의 해방일지:정지아 장편소설 ,정지아,"창비,", 813.7정79ㅇ
2024-02-21 10:05:28,2024-04-22,일반,2024-03-08 14:02:06,0,산학협력단,교원(전임),재직(학),,EM085431,"알로하, 나의 엄마들:이금이 장편소설 ",이금이,"창비,", 813.7이18ㅇ
2024-02-21 10:05:28,2024-04-22,일반,2024-04-02 15:50:46,0,산학협력단,교원(전임),재직(학),,EM086584,지구 끝의 온실:김초엽 장편소설 ,김초엽,"자이언트북스,", 813.7김815ㅈ
2024-02-21 10:05:29,2024-04-22,일반,2024-03-08 14:02:06,0,산학협력단,교원(전임),재직(학),,EM087410,작별인사:김영하 장편소설 ,김영하,"복복서가,", 813.7김64ㅈ
2024-02-21 10:05:30,2024-04-22,일반,2024-03-08 14:02:07,0,산학협력단,교원(전임),재직(학),,EM078453,미 비포 유  ,"모예스, 조조","살림,", 843모64ㅁKㄱ
2024-02-21 10:05:30,2024-04-22,일반,2024-04-02 15:50:37,0,산학협력단,교원(전임),재직(학),,EM063686,리얼 비즈니스 영어 = ,차형석.,"두앤비컨텐츠,", 747차94ᄅ
2024-02-21 15:03:35,2024-02-28,일반,2024-02-28 15:32:45,0,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM087962,파이썬 웹 프로그래밍 :Django(장고)로 배우는 쉽고 빠른 웹 개발 .기초편 ,김석훈,"한빛미디어,", 005.118김53ㅍ
2024-02-21 15:03:35,2024-02-28,일반,2024-02-28 15:32:46,0,스마트소프트웨어학과(심화),학생,퇴직(졸업),,EM087963,파이썬 웹 프로그래밍 :Django(장고)를 활용한 쉽고 빠른 웹 개발 .실전편 ,김석훈,"한빛미디어,", 005.118김53ㅍ
2024-02-22 09:58:20,2024-02-29,일반,2024-02-28 09:22:08,0,전기전자공학과,학생,퇴직(졸업),,EM058495, 이기적 유전자/ ," 도킨스, 리처드."," 을유문화사,",  476.1  도829ㅇKㅎ
2024-02-23 09:20:21,2024-03-11,일반,2024-02-26 08:55:47,0,입학학생처(입학),직원,재직(학),,EM082063,(ETS TOEIC) TOEIC TEST 공식문제집 [2017 교수학습]:LC ,YBM.,"YBM,", 740.77Y36e
2024-02-23 09:20:22,2024-03-11,일반,2024-02-26 08:55:48,0,입학학생처(입학),직원,재직(학),,EM082065,(ETS TOEIC) TOEIC TEST 공식문제집 [2017 교수학습] :RC  ,YBM.,"YBM,", 740.77Y36e
2024-02-23 09:20:22,2024-03-11,일반,2024-02-26 08:55:49,0,입학학생처(입학),직원,재직(학),,EM087834,(한 권으로 끝내는) 해커스 토익 700+ :LC+RC+voca  ,해커스.,"해커스 어학연구소,", 740.77해823ㅎ
2024-02-23 11:10:08,2024-03-11,일반,2024-05-15,0,입학학생처(입학),직원,재직(학),,EM088714,국민을 위한 국민연금은 없다:국민이 알면 정부가 싫어할 당신의 국민연금 이야기 ,유원중,"더숲,", 338유67ㄱ
2024-02-23 16:25:02,2024-03-04,일반,2024-03-07 13:20:08,0,스마트전기전자공학과,학생,퇴직(졸업),,EM084848,해커스 토익:기출 보카 ,"조, 데이비드","해커스어학연구소,", 744조223ㅎ
2024-02-26 09:52:04,2024-03-07,일반,2024-03-05 09:24:53,0,도서관,사회교육생,퇴사,,EM088591,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다 ,송민섭,"21세기북스,", 327.856송39ㄴ
2024-02-26 10:03:11,2024-03-12,일반,2024-03-26 13:07:49,0,산학융복합교육센터,직원,퇴직(졸업),,EM048337, 칼의 노래 /   1., 김훈," 생각의 나무 , ",  813.6  김97ㅋ v.1 2
2024-02-26 10:03:11,2024-03-12,일반,2024-03-26 13:07:49,0,산학융복합교육센터,직원,퇴직(졸업),,EM087896,"벌거벗은 세계사:벗겼다, 세상을 바꾼 사람들 .[2]:인물편",tvN 벌거벗은 세계사.,"교보문고,", 909티48ㅂ2v.2
2024-02-26 10:03:12,2024-03-12,일반,2024-03-07 11:34:47,0,산학융복합교육센터,직원,퇴직(졸업),,EM088368,죽여 마땅한 사람들  ,"스완슨, 피터","푸른숲,", 843스66ㅈ
2024-02-26 10:03:12,2024-03-12,일반,2024-03-26 13:07:47,0,산학융복합교육센터,직원,퇴직(졸업),,EM088446,마흔에 읽는 쇼펜하우어:마음의 위기를 다스리는 철학 수업 ,강용수,"유노북스,", 165.47강66ㅁ
2024-02-26 10:03:12,2024-03-12,일반,2024-03-07 11:34:48,0,산학융복합교육센터,직원,퇴직(졸업),,EM088740,별의 길:양세형 시집 ,양세형,"이야기장수,", 811.7양53ㅂ
2024-02-26 10:03:12,2024-03-12,일반,2024-03-26 13:07:49,0,산학융복합교육센터,직원,퇴직(졸업),,EM085203,"지적 대화를 위한 넓고 얕은 지식:현실: 역사, 경제, 정치, 사회, 윤리 .1",채사장,"웨일북,", 001.3채51ㅈ21v.1
2024-02-26 10:03:57,2024-03-12,일반,2024-03-26 13:07:46,0,산학융복합교육센터,직원,퇴직(졸업),,EM088271,(10일 만에 끝내는) 해커스 OPIc :advanced 공략  ,해커스.,"해커스,", 740.77해823ㅎ
2024-02-26 10:39:46,2024-03-04,일반,2024-03-04 17:21:12,0,기계공학과,학생,재직(학),,EM088590,결국 해내는 사람들의 원칙:최신 뇌과학이 밝혀낸 성공의 비밀 ,"피즈, 앨런","반니,", 325.211피78ㄱKㅇ
2024-02-27 15:15:41,2024-03-05,일반,2024-03-04 08:59:37,-1,스마트소프트웨어학과,학생,퇴직(졸업),,EM087268,성공과 실패를 결정하는 1％의 네트워크 원리 ,도네 쓰토무,"BM성안당,", 004.57도213ㅅKㅇ
2024-02-29 14:45:26,2024-04-29,일반,2024-06-10,0,기계공학과,교원(전임),재직(학),,EM088765,미적분학 .2,김홍종,"서울대학교출판문화원,", 414.1김95ㅁv.2
2024-02-29 14:45:27,2024-04-29,일반,2024-06-10,0,기계공학과,교원(전임),재직(학),,EM088764,미적분학 .1,김홍종,"서울대학교출판문화원,", 414.1김95ㅁv.1
2024-03-04 10:15:24,2024-03-11,일반,2024-03-06 09:36:19,0,전기전자공학과,학생,재직(학),,EM072599,(공병호) 습관은 배신하지 않는다  ,공병호,북이십일 :, 325.211공44ㅅc.2
2024-03-04 10:15:24,2024-03-11,일반,2024-03-06 09:36:19,0,전기전자공학과,학생,재직(학),,EM052987, 전쟁에 반대한다: 부시의 불장난을 막아야하는 10가지 이유/ ," 레이, 밀란."," 대영문화사,",  392.1 레69ㅈKㅅ
2024-03-04 10:15:25,2024-03-11,일반,2024-03-06 09:36:20,0,전기전자공학과,학생,재직(학),,EM086639,"미래의 부:인공지능 시대, 돈은 어떤 모습으로 다가오는가 ",이지성,"차이정원,", 321.97이79ㅁ
2024-03-04 10:15:25,2024-03-11,일반,2024-03-06 09:36:18,0,전기전자공학과,학생,재직(학),,EM074785,"하루 15분 정리의 힘 :삶을 다시 사랑하게 되는 공간, 시간, 인맥 정리법  ",윤선현,"위즈덤하우스,", 325.04윤53ㅎc.2
2024-03-04 10:15:25,2024-03-11,일반,2024-03-06 09:36:21,0,전기전자공학과,학생,재직(학),,EM071316,나는 세계일주로 경제를 배웠다  ,"우드먼, 코너","갤리온,", 325.04우228ㄴKㅎ
2024-03-04 10:15:50,2024-03-11,일반,2024-03-06 09:36:37,0,전기전자공학과,학생,휴직(학),,EM075209,"두려워하지 마, 닥치면 다 해! :꿈도 희망도 없이 하루하루 살아가야 하는 당신을 위한 대반전 스토리  ",안세연,"매일경제신문사(매경출판),", 325.04안53ㄷ
2024-03-04 10:15:51,2024-03-11,일반,2024-03-06 09:36:37,0,전기전자공학과,학생,휴직(학),,EM064326,부자가 되기 위해 꼭 바꿔야 할 30가지 = ,아라키 소조,"리더앤리더,", 325.04아231ᄇKㅈ
2024-03-04 10:15:51,2024-03-11,일반,2024-03-06 09:36:38,0,전기전자공학과,학생,휴직(학),,EM059100, (생산적인 삶을 위한)자기발전 노트 50: 열심히 의미 있게 사는 법= , 안상헌.," 북포스,",  325.04 안51ㅈ
2024-03-04 10:15:51,2024-03-11,일반,2024-03-06 09:36:38,0,전기전자공학과,학생,휴직(학),,EM079509,멘탈링 :스트레스에 무너지지 않는 평정심의 기술  ,안동원,"북포스,", 325.04안225ㅁ
2024-03-04 10:15:52,2024-03-11,일반,2024-03-06 09:36:38,0,전기전자공학과,학생,휴직(학),,EM088277,(Win-Q) 가스기능사 :필기  ,허판효,SD에듀 :, 575.7077허841ㄱ
2024-03-04 11:13:16,2024-03-11,일반,2024-03-12 16:03:17,1,스마트소프트웨어학과,학생,휴직(학),,EM086311,쇼코의 미소:최은영 소설 ,최은영,"문학동네,", 813.7최68ㅅ
2024-03-04 11:26:24,2024-03-11,일반,2024-03-11 13:41:21,0,스마트기계공학과,학생,휴직(학),,EM081222,"지적 대화를 위한 넓고 얕은 지식 :철학, 과학, 예술, 종교, 신비 편  ",채사장,"한빛비즈,", 031채51ㅈc.2
2024-03-04 11:26:48,2024-03-11,일반,2024-03-11 13:41:51,0,기계공학과,학생,휴직(학),,EM080463,(한눈에 보는) 전자공작 :기초 지식부터 마이크로컨트롤러 프로그래밍을 통한 실제 제작까지  ,"後閑哲也,","프리렉,", 569.3후9ㅎKㅊ
2024-03-04 11:27:05,2024-03-11,일반,2024-03-04 17:30:43,0,전기전자공학과,학생,퇴직(졸업),,EM087059,(2022 에듀윌)산업안전기사:필기 한권끝장 ,최창률,"에듀윌,", 530.98077최811ㅅ
2024-03-04 11:32:40,2024-03-11,일반,2024-03-07 10:42:37,0,전기전자공학과,학생,퇴직(졸업),,EM087051,(2022)에듀윌 산업안전산업기사 필기 한권끝장:이론편 + 기출문제편 ,최창률,"에듀윌,", 530.98077최811ㅇ
2024-03-04 11:41:56,2024-03-11,일반,2024-03-11 17:33:36,0,스마트전기전자공학과,학생,재직(학),,EM088003,초속 5센티미터  ,"신카이 마코토,","대원씨아이,", 833.6신821ㅊ
2024-03-04 12:12:27,2024-03-11,일반,2024-03-05 09:07:45,-6,전기전자공학과,학생,재직(학),,EM085261,(2020)에듀윌 산업안전산업기사:필기 한권 끝장 ,에듀윌 산업안전수험연구소,"에듀윌,", 530.98077에227ㅇ
2024-03-04 12:30:57,2024-03-11,일반,2024-03-04 12:38:25,0,전기전자공학과,학생,퇴직(졸업),,EM076297,내가 정말 원하는 건 뭐지?  ,"마스다 미리,","문학동네,",CM830마58ㄴKㅂ
2024-03-04 12:30:57,2024-03-11,일반,2024-03-04 12:38:25,0,전기전자공학과,학생,퇴직(졸업),,EM078817,아무래도 싫은 사람  ,"마스다 미리,","문학동네,",CM830마58ㅇKㅂ
2024-03-04 12:30:58,2024-03-11,일반,2024-03-04 13:09:53,0,전기전자공학과,학생,퇴직(졸업),,EM063969,연암 구인회 :전자 화학 산업의 선구자  ,유영수.,"소담출판사,", CM325.099유64ᄋc.3
2024-03-04 12:34:37,2024-03-11,일반,2024-03-19 16:28:13,8,전기전자공학과,학생,휴직(학),,EM088722,네 안에 잠든 거인을 깨워라 ,"로빈스, 토니","넥서스BIZ,", 325.04로49ㄴKㅎ
2024-03-04 12:34:38,2024-03-11,일반,2024-03-19 16:27:55,8,전기전자공학과,학생,휴직(학),,EM041370,모순 / ,양귀자," 살림 ,", 813.6양17ㅁ
2024-03-04 12:34:38,2024-03-11,일반,2024-03-19 16:27:51,8,전기전자공학과,학생,휴직(학),,EM088443,트렌드 코리아 2024:2024 대한민국 소비트렌드 전망 ,전미영,"미래의창,", 320.911김211ㅌ
2024-03-04 12:34:39,2024-03-11,일반,2024-03-19 16:27:53,8,전기전자공학과,학생,휴직(학),,EM073421,누가 바퀴를 굴릴 것인가? :창의적 아이디어맨 오그 이야기  ,"디트코프, 미첼 루이스","글로세움,", 181.53디838ㄴKㄱ
